KnowledgeBase.getPropertyObjectAsTriples;9
PolicyManager.isAllowed_t;7
KnowledgeBase.removeTriple;7
PolicyManager.isAllowed_t;7
KnowledgeBase.addTriple;9
StorageAccessManager.setDataProperty;25
StorageAccessManager.getPropertyNode;0
PolicyManager.getAllowedModel;7
KnowledgeBase.getPropertyObjectAsTriples;7
StorageAccessManager.getObjectProperty;8
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
PolicyManager.isAllowed_t;6
KnowledgeBase.addTriple;10
StorageAccessManager.setObjectProperty;10
StorageAccessManager.getPropertyNode;0
PolicyManager.getAllowedModel;8
KnowledgeBase.getPropertyObjectAsTriples;8
StorageAccessManager.getDataProperty;8
PolicyManager.getAllowedModel;8
StorageAccessManager.getPersonByUserId;9
StorageAccessManager.getPropertyNode;0
PolicyManager.getAllowedModel;8
KnowledgeBase.getPropertyObjectAsTriples;8
PolicyManager.isAllowed_t;7
KnowledgeBase.removeTriple;7
PolicyManager.isAllowed_t;6
KnowledgeBase.addTriple;10
StorageAccessManager.setDataProperty;25
StorageAccessManager.getPropertyNode;0
PolicyManager.getAllowedModel;8
KnowledgeBase.getPropertyObjectAsTriples;9
StorageAccessManager.getObjectProperty;11
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
PolicyManager.isAllowed_t;6
KnowledgeBase.addTriple;10
StorageAccessManager.setObjectProperty;10
StorageAccessManager.getPropertyNode;0
PolicyManager.getAllowedModel;9
KnowledgeBase.getPropertyObjectAsTriples;9
StorageAccessManager.getDataProperty;9
PolicyManager.getAllowedModel;8
StorageAccessManager.getPersonByUserId;8
StorageAccessManager.getPropertyNode;0
PolicyManager.getAllowedModel;9
KnowledgeBase.getPropertyObjectAsTriples;9
PolicyManager.isAllowed_t;7
KnowledgeBase.removeTriple;7
PolicyManager.isAllowed_t;7
KnowledgeBase.addTriple;10
StorageAccessManager.setDataProperty;26
StorageAccessManager.getPropertyNode;0
PolicyManager.getAllowedModel;8
KnowledgeBase.getPropertyObjectAsTriples;8
StorageAccessManager.getObjectProperty;10
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
PolicyManager.isAllowed_t;8
KnowledgeBase.addTriple;11
StorageAccessManager.setObjectProperty;11
StorageAccessManager.getPropertyNode;0
PolicyManager.getAllowedModel;7
KnowledgeBase.getPropertyObjectAsTriples;7
StorageAccessManager.getDataProperty;7
PolicyManager.getAllowedModel;11
StorageAccessManager.getPersonByUserId;11
StorageAccessManager.getPropertyNode;0
PolicyManager.getAllowedModel;8
